image_path,caption
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000274.jpg,Image 275 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000275.jpg,Image 276 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000276.jpg,Image 277 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000277.jpg,Image 278 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000278.jpg,Image 279 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000279.jpg,Image 280 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000280.jpg,Image 281 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000281.jpg,Image 282 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000282.jpg,Image 283 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000283.jpg,Image 284 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000284.jpg,Image 285 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000285.jpg,Image 286 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000286.jpg,Image 287 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000287.jpg,Image 288 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000288.jpg,Image 289 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000289.jpg,Image 290 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000290.jpg,Image 291 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000291.jpg,Image 292 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000292.jpg,Image 293 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000293.jpg,Image 294 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000294.jpg,Image 295 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000295.jpg,Image 296 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000296.jpg,Image 297 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000297.jpg,Image 298 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000298.jpg,Image 299 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000299.jpg,Image 300 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000300.jpg,Image 301 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000301.jpg,Image 302 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000302.jpg,Image 303 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000303.jpg,Image 304 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000304.jpg,Image 305 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000305.jpg,Image 306 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000306.jpg,Image 307 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000307.jpg,Image 308 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000308.jpg,Image 309 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000309.jpg,Image 310 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000310.jpg,Image 311 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000311.jpg,Image 312 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000312.jpg,Image 313 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000313.jpg,Image 314 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000314.jpg,Image 315 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000315.jpg,Image 316 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000316.jpg,Image 317 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000317.jpg,Image 318 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000318.jpg,Image 319 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000319.jpg,Image 320 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000320.jpg,Image 321 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000321.jpg,Image 322 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000322.jpg,Image 323 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000323.jpg,Image 324 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000324.jpg,Image 325 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000325.jpg,Image 326 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000326.jpg,Image 327 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000327.jpg,Image 328 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000328.jpg,Image 329 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000329.jpg,Image 330 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000330.jpg,Image 331 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000331.jpg,Image 332 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000332.jpg,Image 333 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000333.jpg,Image 334 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000334.jpg,Image 335 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000335.jpg,Image 336 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000336.jpg,Image 337 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000337.jpg,Image 338 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000338.jpg,Image 339 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000339.jpg,Image 340 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000340.jpg,Image 341 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000341.jpg,Image 342 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000342.jpg,Image 343 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000343.jpg,Image 344 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000344.jpg,Image 345 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000345.jpg,Image 346 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000346.jpg,Image 347 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000347.jpg,Image 348 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000348.jpg,Image 349 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000349.jpg,Image 350 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000350.jpg,Image 351 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000351.jpg,Image 352 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000352.jpg,Image 353 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000353.jpg,Image 354 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000354.jpg,Image 355 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000355.jpg,Image 356 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000356.jpg,Image 357 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000357.jpg,Image 358 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000358.jpg,Image 359 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000359.jpg,Image 360 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000360.jpg,Image 361 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000361.jpg,Image 362 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000362.jpg,Image 363 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000363.jpg,Image 364 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000364.jpg,Image 365 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000365.jpg,Image 366 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000366.jpg,Image 367 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000367.jpg,Image 368 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000368.jpg,Image 369 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000369.jpg,Image 370 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000370.jpg,Image 371 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000371.jpg,Image 372 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000372.jpg,Image 373 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000373.jpg,Image 374 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000374.jpg,Image 375 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000375.jpg,Image 376 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000376.jpg,Image 377 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000377.jpg,Image 378 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000378.jpg,Image 379 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000379.jpg,Image 380 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000380.jpg,Image 381 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000381.jpg,Image 382 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000382.jpg,Image 383 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000383.jpg,Image 384 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000384.jpg,Image 385 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000385.jpg,Image 386 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000386.jpg,Image 387 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000387.jpg,Image 388 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000388.jpg,Image 389 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000389.jpg,Image 390 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000390.jpg,Image 391 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000391.jpg,Image 392 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000392.jpg,Image 393 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000393.jpg,Image 394 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000394.jpg,Image 395 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000395.jpg,Image 396 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000396.jpg,Image 397 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000397.jpg,Image 398 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000398.jpg,Image 399 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000399.jpg,Image 400 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000400.jpg,Image 401 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000401.jpg,Image 402 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000402.jpg,Image 403 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000403.jpg,Image 404 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000404.jpg,Image 405 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000405.jpg,Image 406 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000406.jpg,Image 407 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000407.jpg,Image 408 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000408.jpg,Image 409 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000409.jpg,Image 410 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000410.jpg,Image 411 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000411.jpg,Image 412 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000412.jpg,Image 413 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000413.jpg,Image 414 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000414.jpg,Image 415 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000415.jpg,Image 416 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000416.jpg,Image 417 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000417.jpg,Image 418 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000418.jpg,Image 419 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000419.jpg,Image 420 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000420.jpg,Image 421 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000421.jpg,Image 422 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000422.jpg,Image 423 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000423.jpg,Image 424 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000424.jpg,Image 425 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000425.jpg,Image 426 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000426.jpg,Image 427 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000427.jpg,Image 428 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000428.jpg,Image 429 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000429.jpg,Image 430 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000430.jpg,Image 431 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000431.jpg,Image 432 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000432.jpg,Image 433 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000433.jpg,Image 434 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000434.jpg,Image 435 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000435.jpg,Image 436 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000436.jpg,Image 437 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000437.jpg,Image 438 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000438.jpg,Image 439 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000439.jpg,Image 440 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000440.jpg,Image 441 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000441.jpg,Image 442 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000442.jpg,Image 443 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000443.jpg,Image 444 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000444.jpg,Image 445 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000445.jpg,Image 446 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000446.jpg,Image 447 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000447.jpg,Image 448 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000448.jpg,Image 449 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000449.jpg,Image 450 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000450.jpg,Image 451 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000451.jpg,Image 452 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000452.jpg,Image 453 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000453.jpg,Image 454 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000454.jpg,Image 455 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000455.jpg,Image 456 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000456.jpg,Image 457 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000457.jpg,Image 458 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000458.jpg,Image 459 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000459.jpg,Image 460 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000460.jpg,Image 461 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000461.jpg,Image 462 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000462.jpg,Image 463 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000463.jpg,Image 464 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000464.jpg,Image 465 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000465.jpg,Image 466 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000466.jpg,Image 467 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000467.jpg,Image 468 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000468.jpg,Image 469 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000469.jpg,Image 470 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000470.jpg,Image 471 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000471.jpg,Image 472 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000472.jpg,Image 473 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000473.jpg,Image 474 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000474.jpg,Image 475 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000475.jpg,Image 476 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000476.jpg,Image 477 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000477.jpg,Image 478 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000478.jpg,Image 479 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000479.jpg,Image 480 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000480.jpg,Image 481 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000481.jpg,Image 482 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000482.jpg,Image 483 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000483.jpg,Image 484 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000484.jpg,Image 485 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000485.jpg,Image 486 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000486.jpg,Image 487 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000487.jpg,Image 488 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000488.jpg,Image 489 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000489.jpg,Image 490 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000490.jpg,Image 491 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000491.jpg,Image 492 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000492.jpg,Image 493 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000493.jpg,Image 494 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000494.jpg,Image 495 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000495.jpg,Image 496 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000496.jpg,Image 497 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000497.jpg,Image 498 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000498.jpg,Image 499 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000499.jpg,Image 500 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000500.jpg,Image 501 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000501.jpg,Image 502 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000502.jpg,Image 503 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000503.jpg,Image 504 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000504.jpg,Image 505 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000505.jpg,Image 506 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000506.jpg,Image 507 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000507.jpg,Image 508 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000508.jpg,Image 509 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000509.jpg,Image 510 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000510.jpg,Image 511 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000511.jpg,Image 512 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000512.jpg,Image 513 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000513.jpg,Image 514 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000514.jpg,Image 515 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000515.jpg,Image 516 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000516.jpg,Image 517 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000517.jpg,Image 518 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000518.jpg,Image 519 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000519.jpg,Image 520 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000520.jpg,Image 521 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000521.jpg,Image 522 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000522.jpg,Image 523 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000523.jpg,Image 524 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000524.jpg,Image 525 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000525.jpg,Image 526 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000526.jpg,Image 527 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000527.jpg,Image 528 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000528.jpg,Image 529 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000529.jpg,Image 530 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000530.jpg,Image 531 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000531.jpg,Image 532 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000532.jpg,Image 533 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000533.jpg,Image 534 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000534.jpg,Image 535 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000535.jpg,Image 536 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000536.jpg,Image 537 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000537.jpg,Image 538 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000538.jpg,Image 539 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000539.jpg,Image 540 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000540.jpg,Image 541 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000541.jpg,Image 542 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000542.jpg,Image 543 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000543.jpg,Image 544 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000544.jpg,Image 545 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000545.jpg,Image 546 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000546.jpg,Image 547 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000547.jpg,Image 548 from COCO dataset
